trip_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_zone,dropoff_zone,fare_amount,tip_amount,total_amount,payment_type,driver_id
4628,17-01-2022,17-01-2022,2,13.87,Brooklyn,Brooklyn,38.36,8.52,46.88,Cash,102
4629,17-01-2022,17-01-2022,2,2.54,Manhattan,Manhattan,6.59,0.56,7.15,Cash,128
4630,17-01-2022,17-01-2022,2,3.76,Queens,Manhattan,11.41,0.63,12.04,Cash,169
4631,17-01-2022,17-01-2022,3,8.59,Queens,Queens,25.75,7.02,32.77,Cash,196
4632,17-01-2022,17-01-2022,2,11.58,Brooklyn,Staten Island,32.97,6.38,39.35,Cash,117
4633,17-01-2022,17-01-2022,1,9.48,Brooklyn,Manhattan,25.3,1.39,26.69,Credit Card,157
4634,17-01-2022,17-01-2022,2,3.87,Queens,Staten Island,12.92,3.85,16.77,Cash,100
4635,17-01-2022,17-01-2022,2,0.51,Manhattan,Queens,1.72,0.3,2.02,Cash,121
4636,17-01-2022,17-01-2022,3,11.48,Bronx,Bronx,34.91,5.9,40.81,Credit Card,194
4637,17-01-2022,17-01-2022,2,14.79,Staten Island,Queens,40.59,8.33,48.92,Credit Card,122
4638,17-01-2022,17-01-2022,4,12.24,Brooklyn,Brooklyn,31.78,1.65,33.43,Cash,107
4639,17-01-2022,17-01-2022,1,7.17,Queens,Bronx,24.15,4.64,28.79,Cash,128
4640,17-01-2022,17-01-2022,3,13.6,Manhattan,Bronx,35.31,7.32,42.63,Credit Card,143
4641,17-01-2022,17-01-2022,1,6.44,Brooklyn,Bronx,16.18,2.01,18.19,Cash,161
4642,17-01-2022,17-01-2022,4,8.11,Manhattan,Queens,24.08,5.58,29.66,Credit Card,118
4643,17-01-2022,17-01-2022,3,7.42,Brooklyn,Brooklyn,23.98,3.46,27.44,Cash,158
4644,17-01-2022,17-01-2022,3,6.99,Queens,Staten Island,20.67,4.74,25.41,Cash,179
4645,17-01-2022,17-01-2022,2,11.74,Manhattan,Queens,29.95,2.57,32.52,Cash,118
4646,17-01-2022,17-01-2022,1,8.14,Queens,Manhattan,25.97,7.23,33.2,Credit Card,121
4647,17-01-2022,17-01-2022,4,5.09,Manhattan,Manhattan,15.99,4.32,20.31,Credit Card,182
4648,17-01-2022,17-01-2022,4,4.24,Brooklyn,Queens,13.49,1.18,14.67,Credit Card,167
4649,17-01-2022,17-01-2022,3,1.05,Staten Island,Staten Island,2.85,0.81,3.66,Credit Card,104
4650,17-01-2022,17-01-2022,2,8.96,Staten Island,Manhattan,29.53,5.59,35.12,Cash,104
4651,17-01-2022,17-01-2022,3,3.83,Bronx,Staten Island,11.41,2.57,13.98,Cash,124
4652,17-01-2022,17-01-2022,3,2.65,Bronx,Bronx,8.05,2.09,10.14,Credit Card,123
4653,17-01-2022,17-01-2022,3,9.98,Queens,Queens,30.4,2.16,32.56,Credit Card,100
4654,17-01-2022,17-01-2022,3,10.38,Manhattan,Bronx,28.93,2.67,31.6,Credit Card,127
4655,17-01-2022,17-01-2022,4,11.41,Bronx,Manhattan,31.38,3.85,35.23,Credit Card,146
4656,17-01-2022,17-01-2022,4,7.8,Brooklyn,Staten Island,19.54,3.31,22.85,Cash,184
4657,17-01-2022,17-01-2022,3,13.46,Staten Island,Bronx,38.99,5.32,44.31,Credit Card,159
4658,17-01-2022,17-01-2022,3,14.08,Manhattan,Manhattan,42.03,7.42,49.45,Cash,118
4659,17-01-2022,17-01-2022,2,12.21,Staten Island,Brooklyn,39.59,3.82,43.41,Credit Card,186
4660,17-01-2022,17-01-2022,3,9.72,Manhattan,Bronx,24.95,5.5,30.45,Cash,113
4661,17-01-2022,17-01-2022,4,4.9,Bronx,Brooklyn,16.78,1.07,17.85,Credit Card,169
4662,17-01-2022,17-01-2022,1,14.75,Bronx,Brooklyn,40.77,5.72,46.49,Cash,195
4663,17-01-2022,17-01-2022,4,4.47,Queens,Manhattan,12.81,1.21,14.02,Cash,195
4664,17-01-2022,17-01-2022,2,3.44,Manhattan,Queens,8.77,2.04,10.81,Cash,107
4665,17-01-2022,17-01-2022,4,6.91,Brooklyn,Staten Island,21.79,5.9,27.69,Cash,136
4666,17-01-2022,17-01-2022,1,1.32,Bronx,Manhattan,4.24,0.3,4.54,Cash,185
4667,17-01-2022,17-01-2022,3,14.69,Queens,Bronx,50.37,12.4,62.77,Cash,171
4668,17-01-2022,17-01-2022,1,9.03,Bronx,Staten Island,25.62,7.02,32.64,Cash,109
4669,17-01-2022,17-01-2022,3,8.58,Staten Island,Queens,23.66,6.94,30.6,Cash,166
4670,17-01-2022,17-01-2022,3,10.01,Bronx,Manhattan,32.29,6.29,38.58,Cash,112
4671,17-01-2022,17-01-2022,4,7.71,Manhattan,Queens,24.72,3.26,27.98,Credit Card,138
4672,17-01-2022,17-01-2022,4,0.96,Queens,Bronx,3.3,0.43,3.73,Credit Card,163
4673,17-01-2022,17-01-2022,4,9.38,Manhattan,Manhattan,25.38,3.67,29.05,Cash,129
4674,17-01-2022,17-01-2022,2,10.88,Brooklyn,Bronx,34.87,7.08,41.95,Credit Card,103
4675,17-01-2022,17-01-2022,4,6.54,Brooklyn,Staten Island,16.79,2.9,19.69,Credit Card,144
4676,17-01-2022,17-01-2022,2,11.48,Bronx,Staten Island,34.21,7.3,41.51,Cash,105
4677,17-01-2022,17-01-2022,4,3.79,Queens,Queens,9.93,0.59,10.52,Cash,115
4678,17-01-2022,17-01-2022,3,3.71,Queens,Queens,11.7,0.89,12.59,Credit Card,121
4679,17-01-2022,17-01-2022,2,2.84,Queens,Staten Island,8.81,2.59,11.4,Cash,190
4680,17-01-2022,17-01-2022,1,5.89,Queens,Brooklyn,15.01,4.49,19.5,Cash,120
4681,17-01-2022,17-01-2022,2,12.78,Bronx,Staten Island,36.03,8.53,44.56,Cash,192
4682,17-01-2022,17-01-2022,2,12.5,Manhattan,Manhattan,36.19,4.13,40.32,Credit Card,164
4683,17-01-2022,17-01-2022,1,6.05,Bronx,Bronx,16.63,4.8,21.43,Credit Card,129
4684,17-01-2022,17-01-2022,2,9.04,Manhattan,Staten Island,22.95,2.37,25.32,Credit Card,123
4685,17-01-2022,17-01-2022,3,10.95,Staten Island,Staten Island,30.87,7.19,38.06,Cash,163
4686,17-01-2022,17-01-2022,4,4,Staten Island,Bronx,13.17,1.04,14.21,Cash,112
4687,17-01-2022,17-01-2022,1,2.94,Manhattan,Bronx,8.41,1.78,10.19,Cash,193
4688,17-01-2022,17-01-2022,4,14.6,Bronx,Manhattan,41.22,9.89,51.11,Cash,125
4689,17-01-2022,17-01-2022,3,9.45,Brooklyn,Bronx,32.52,8.61,41.13,Cash,197
4690,17-01-2022,17-01-2022,1,14.73,Bronx,Queens,37.44,8.75,46.19,Credit Card,119
4691,17-01-2022,17-01-2022,4,5.4,Brooklyn,Staten Island,17.64,4.95,22.59,Cash,160
4692,17-01-2022,17-01-2022,4,10.69,Bronx,Bronx,31.89,5.75,37.64,Credit Card,105
4693,17-01-2022,17-01-2022,3,3.73,Queens,Manhattan,12.85,2.82,15.67,Cash,142
4694,17-01-2022,17-01-2022,4,4.29,Queens,Bronx,12.41,1.77,14.18,Credit Card,148
4695,17-01-2022,17-01-2022,3,7.92,Staten Island,Staten Island,25.41,1.34,26.75,Cash,108
4696,17-01-2022,17-01-2022,2,5.13,Staten Island,Brooklyn,13.18,3.15,16.33,Cash,136
4697,17-01-2022,17-01-2022,3,2.93,Manhattan,Bronx,10.05,2.69,12.74,Cash,115
4698,17-01-2022,17-01-2022,2,4.31,Brooklyn,Queens,12.26,1.15,13.41,Cash,103
4699,17-01-2022,17-01-2022,1,1.02,Queens,Staten Island,3.08,0.18,3.26,Credit Card,131
4700,17-01-2022,17-01-2022,4,10.71,Bronx,Manhattan,28.26,2.58,30.84,Cash,183
4701,17-01-2022,17-01-2022,3,7.64,Manhattan,Staten Island,26.32,7.21,33.53,Credit Card,192
4702,17-01-2022,17-01-2022,3,1.87,Bronx,Brooklyn,5.93,0.73,6.66,Credit Card,194
4703,17-01-2022,17-01-2022,4,2.99,Queens,Manhattan,7.64,0.83,8.47,Credit Card,116
4704,17-01-2022,17-01-2022,4,1.99,Queens,Brooklyn,5.28,0.28,5.56,Cash,140
4705,17-01-2022,17-01-2022,1,9.38,Queens,Brooklyn,27.2,3.38,30.58,Cash,188
4706,17-01-2022,17-01-2022,1,1.87,Queens,Queens,5.08,1.16,6.24,Credit Card,144
4707,17-01-2022,17-01-2022,3,11.44,Bronx,Bronx,32.08,9.3,41.38,Cash,115
4708,17-01-2022,17-01-2022,1,0.8,Manhattan,Queens,2.8,0.36,3.16,Credit Card,119
4709,17-01-2022,17-01-2022,2,4.12,Queens,Queens,13.01,1.43,14.44,Credit Card,141
4710,17-01-2022,17-01-2022,1,13.41,Staten Island,Queens,45.89,12.48,58.37,Cash,109
4711,17-01-2022,17-01-2022,1,10.92,Manhattan,Manhattan,32.06,8.44,40.5,Cash,151
4712,17-01-2022,17-01-2022,3,1.56,Staten Island,Bronx,5.01,0.66,5.67,Credit Card,159
4713,17-01-2022,17-01-2022,2,12.41,Bronx,Bronx,36.73,2.47,39.2,Credit Card,147
4714,17-01-2022,17-01-2022,1,7.65,Queens,Manhattan,21.64,6.45,28.09,Cash,122
4715,17-01-2022,17-01-2022,2,12.78,Manhattan,Queens,38.59,8.5,47.09,Cash,132
4716,17-01-2022,17-01-2022,2,9.21,Queens,Queens,26.96,7.59,34.55,Cash,176
4717,17-01-2022,17-01-2022,2,10.39,Queens,Brooklyn,36.16,4.9,41.06,Credit Card,124
4718,17-01-2022,17-01-2022,4,14.91,Manhattan,Brooklyn,44.67,9.47,54.14,Credit Card,149
4719,17-01-2022,17-01-2022,4,3.87,Queens,Staten Island,12.81,2.8,15.61,Credit Card,199
4720,17-01-2022,17-01-2022,4,9.55,Queens,Brooklyn,30.24,8.11,38.35,Cash,187
4721,17-01-2022,17-01-2022,4,7.17,Brooklyn,Bronx,21.36,6.37,27.73,Credit Card,169
4722,17-01-2022,17-01-2022,3,1.07,Brooklyn,Manhattan,3.18,0.25,3.43,Credit Card,178
4723,17-01-2022,17-01-2022,1,0.71,Manhattan,Queens,2.02,0.42,2.44,Credit Card,154
4724,17-01-2022,17-01-2022,4,2.23,Manhattan,Staten Island,5.81,0.78,6.59,Cash,197
4725,17-01-2022,17-01-2022,3,9.91,Queens,Brooklyn,32.32,8.17,40.49,Credit Card,167
4726,17-01-2022,17-01-2022,1,8.72,Staten Island,Staten Island,29.81,7.11,36.92,Cash,177
4727,17-01-2022,17-01-2022,4,8.52,Manhattan,Manhattan,23.16,6.33,29.49,Credit Card,103
4728,17-01-2022,17-01-2022,1,0.96,Queens,Manhattan,3.29,0.45,3.74,Credit Card,127
4729,17-01-2022,17-01-2022,4,7.3,Staten Island,Staten Island,19.95,1.92,21.87,Cash,128
4730,17-01-2022,17-01-2022,3,13.91,Brooklyn,Staten Island,42.15,2.34,44.49,Cash,181
4731,17-01-2022,17-01-2022,2,6.27,Manhattan,Staten Island,17.83,2.03,19.86,Cash,183
4732,17-01-2022,17-01-2022,2,9.56,Queens,Queens,24.99,3.54,28.53,Credit Card,147
4733,17-01-2022,17-01-2022,1,11.81,Brooklyn,Bronx,30.15,8.64,38.79,Cash,195
4734,17-01-2022,17-01-2022,3,11.87,Bronx,Brooklyn,34.01,5.88,39.89,Credit Card,171
4735,17-01-2022,17-01-2022,2,8.03,Brooklyn,Brooklyn,20.46,3.87,24.33,Credit Card,112
4736,17-01-2022,17-01-2022,4,12.94,Queens,Brooklyn,33.7,9.1,42.8,Cash,142
4737,17-01-2022,17-01-2022,2,6.17,Staten Island,Staten Island,16.3,4.42,20.72,Cash,108
4738,17-01-2022,17-01-2022,1,13.39,Bronx,Staten Island,33.5,6.1,39.6,Cash,139
4739,17-01-2022,17-01-2022,1,3.98,Bronx,Staten Island,10.56,0.83,11.39,Cash,145
4740,17-01-2022,17-01-2022,3,4.56,Bronx,Queens,14.03,1.65,15.68,Credit Card,157
4741,17-01-2022,17-01-2022,1,1.27,Manhattan,Queens,4.22,0.69,4.91,Credit Card,196
4742,17-01-2022,17-01-2022,2,12.04,Queens,Queens,32.43,7.71,40.14,Cash,155
4743,17-01-2022,17-01-2022,2,6.55,Bronx,Queens,16.9,3.85,20.75,Cash,111
4744,17-01-2022,17-01-2022,2,3.82,Brooklyn,Manhattan,12.34,2.6,14.94,Credit Card,124
4745,17-01-2022,17-01-2022,2,3.86,Staten Island,Queens,9.68,2.61,12.29,Credit Card,188
4746,17-01-2022,17-01-2022,3,13.57,Queens,Queens,43.89,11,54.89,Cash,115
4747,17-01-2022,17-01-2022,4,12.59,Brooklyn,Queens,33.13,9.79,42.92,Credit Card,150
4748,17-01-2022,17-01-2022,4,8.53,Manhattan,Brooklyn,23.27,6.34,29.61,Credit Card,179
4749,17-01-2022,17-01-2022,3,9.43,Bronx,Brooklyn,24.71,2.44,27.15,Credit Card,198
4750,17-01-2022,17-01-2022,1,7.38,Brooklyn,Brooklyn,20.28,1.31,21.59,Credit Card,186
4751,17-01-2022,17-01-2022,4,6.18,Queens,Bronx,20.38,3.13,23.51,Credit Card,171
4752,17-01-2022,17-01-2022,1,13.77,Brooklyn,Manhattan,36.25,7.41,43.66,Credit Card,152
4753,17-01-2022,17-01-2022,4,2.32,Manhattan,Staten Island,8.11,1.71,9.82,Credit Card,151
4754,17-01-2022,17-01-2022,1,6.57,Staten Island,Queens,18.57,2.17,20.74,Credit Card,166
4755,17-01-2022,17-01-2022,3,5.5,Bronx,Brooklyn,18.82,4.99,23.81,Cash,123
4756,17-01-2022,17-01-2022,2,7.72,Queens,Manhattan,20.77,2.75,23.52,Credit Card,185
4757,17-01-2022,17-01-2022,1,7.14,Bronx,Queens,19.19,5.37,24.56,Cash,113
4758,17-01-2022,17-01-2022,2,8.02,Bronx,Bronx,24.58,4.13,28.71,Cash,121
4759,17-01-2022,17-01-2022,1,2.53,Bronx,Staten Island,6.45,0.34,6.79,Cash,197
4760,17-01-2022,17-01-2022,1,7.94,Brooklyn,Queens,26.21,2.37,28.58,Cash,199
4761,17-01-2022,17-01-2022,1,4.02,Brooklyn,Staten Island,11.82,0.89,12.71,Cash,130
4762,17-01-2022,17-01-2022,1,3.17,Staten Island,Queens,10.14,0.62,10.76,Credit Card,184
4763,17-01-2022,17-01-2022,1,1.44,Manhattan,Bronx,3.85,0.88,4.73,Cash,157
4764,17-01-2022,17-01-2022,2,11.56,Queens,Manhattan,36.33,3.56,39.89,Credit Card,168
4765,17-01-2022,17-01-2022,1,6.7,Brooklyn,Staten Island,20.73,5.38,26.11,Cash,118
4766,17-01-2022,17-01-2022,2,9.59,Bronx,Staten Island,31.22,3.63,34.85,Credit Card,152
4767,17-01-2022,17-01-2022,3,11.05,Manhattan,Manhattan,30.91,1.8,32.71,Credit Card,184
4768,17-01-2022,17-01-2022,4,10.35,Queens,Staten Island,35.53,9.07,44.6,Cash,101
4769,17-01-2022,17-01-2022,1,7.32,Queens,Brooklyn,25.34,4.22,29.56,Credit Card,152
4770,17-01-2022,17-01-2022,4,6.12,Queens,Manhattan,20.61,4.12,24.73,Cash,166
4771,17-01-2022,17-01-2022,2,5.95,Queens,Bronx,18.28,2.45,20.73,Credit Card,146
4772,17-01-2022,17-01-2022,3,9.78,Staten Island,Queens,28.56,1.76,30.32,Credit Card,152
4773,17-01-2022,17-01-2022,3,7.67,Queens,Queens,19.62,2.8,22.42,Cash,156
4774,17-01-2022,17-01-2022,3,12.81,Manhattan,Manhattan,44.16,7.93,52.09,Credit Card,193
4775,17-01-2022,17-01-2022,4,13.18,Brooklyn,Brooklyn,45.49,2.41,47.9,Credit Card,197
4776,17-01-2022,17-01-2022,2,2.97,Manhattan,Bronx,7.48,1.45,8.93,Credit Card,124
4777,17-01-2022,17-01-2022,1,2.48,Bronx,Queens,7.09,1.94,9.03,Credit Card,134
4778,17-01-2022,17-01-2022,1,9.64,Staten Island,Queens,32.58,3.4,35.98,Credit Card,128
4779,17-01-2022,17-01-2022,2,4.87,Staten Island,Brooklyn,12.57,3.54,16.11,Credit Card,175
4780,17-01-2022,17-01-2022,4,0.77,Bronx,Staten Island,2.08,0.15,2.23,Cash,186
4781,17-01-2022,17-01-2022,1,13.39,Manhattan,Manhattan,46.58,11.94,58.52,Credit Card,191
4782,17-01-2022,17-01-2022,2,3.79,Manhattan,Brooklyn,12.69,3.3,15.99,Cash,116
4783,17-01-2022,17-01-2022,1,13.97,Bronx,Brooklyn,47.67,5.46,53.13,Credit Card,179
4784,17-01-2022,17-01-2022,3,10.9,Queens,Brooklyn,28.8,8.34,37.14,Cash,148
4785,17-01-2022,17-01-2022,1,11.56,Queens,Brooklyn,31.34,4.83,36.17,Credit Card,155
4786,17-01-2022,17-01-2022,4,3.42,Brooklyn,Staten Island,10.62,0.91,11.53,Cash,172
4787,17-01-2022,17-01-2022,2,3.9,Manhattan,Bronx,11.71,2.32,14.03,Credit Card,102
4788,17-01-2022,17-01-2022,4,8.06,Manhattan,Brooklyn,22.56,6.75,29.31,Cash,121
4789,17-01-2022,17-01-2022,2,3,Bronx,Brooklyn,10.15,2.79,12.94,Cash,194
4790,17-01-2022,17-01-2022,3,4.93,Bronx,Manhattan,16.77,2.01,18.78,Cash,113
4791,17-01-2022,17-01-2022,2,5.16,Queens,Queens,14.41,2.8,17.21,Credit Card,102
4792,17-01-2022,17-01-2022,1,2.81,Manhattan,Staten Island,7.46,0.59,8.05,Credit Card,137
4793,17-01-2022,17-01-2022,1,3.48,Manhattan,Brooklyn,9.22,1.53,10.75,Credit Card,186
4794,17-01-2022,17-01-2022,3,11.93,Staten Island,Bronx,35.6,6.44,42.04,Cash,120
4795,17-01-2022,17-01-2022,2,2.92,Brooklyn,Bronx,7.69,0.99,8.68,Credit Card,150
4796,17-01-2022,17-01-2022,3,0.91,Brooklyn,Bronx,2.71,0.46,3.17,Cash,123
4797,17-01-2022,17-01-2022,1,9.63,Queens,Manhattan,28.52,7.99,36.51,Credit Card,195
4798,17-01-2022,17-01-2022,4,14.65,Manhattan,Bronx,49.58,8.68,58.26,Cash,144
4799,17-01-2022,17-01-2022,3,5.3,Staten Island,Manhattan,14.82,3.82,18.64,Cash,168
4800,17-01-2022,17-01-2022,4,2.22,Manhattan,Staten Island,6.79,0.88,7.67,Cash,196
4801,17-01-2022,17-01-2022,4,8.77,Bronx,Bronx,28.45,8.33,36.78,Credit Card,143
4802,17-01-2022,17-01-2022,2,13.64,Queens,Queens,42.23,3.1,45.33,Cash,146
4803,17-01-2022,17-01-2022,3,11.87,Brooklyn,Brooklyn,41,8.05,49.05,Credit Card,156
4804,17-01-2022,17-01-2022,4,9.53,Manhattan,Staten Island,29.56,7.32,36.88,Cash,118
4805,17-01-2022,17-01-2022,4,5.07,Queens,Queens,17.25,4.37,21.62,Credit Card,133
4806,17-01-2022,17-01-2022,2,8.36,Brooklyn,Staten Island,22.95,2.29,25.24,Cash,102
4807,17-01-2022,17-01-2022,2,1.82,Manhattan,Bronx,5.57,0.84,6.41,Cash,138
4808,17-01-2022,17-01-2022,1,10.34,Staten Island,Staten Island,31.47,6.48,37.95,Cash,191
4809,17-01-2022,17-01-2022,4,11.01,Queens,Staten Island,38.42,4.96,43.38,Credit Card,174
4810,17-01-2022,17-01-2022,1,14.49,Manhattan,Staten Island,39.19,8.41,47.6,Cash,159
4811,17-01-2022,17-01-2022,4,4.28,Brooklyn,Manhattan,11.3,1.64,12.94,Cash,109
4812,17-01-2022,17-01-2022,1,0.77,Brooklyn,Queens,2.4,0.33,2.73,Credit Card,139
4813,17-01-2022,17-01-2022,2,8.41,Staten Island,Bronx,22.91,1.76,24.67,Credit Card,101
4814,17-01-2022,17-01-2022,3,10.75,Queens,Brooklyn,33.75,2.02,35.77,Cash,144
4815,17-01-2022,17-01-2022,2,11.96,Queens,Bronx,41.53,10.75,52.28,Credit Card,126
4816,17-01-2022,17-01-2022,1,3.31,Manhattan,Bronx,11.41,1.97,13.38,Credit Card,152
4817,17-01-2022,17-01-2022,1,4.3,Brooklyn,Manhattan,11.74,2.24,13.98,Cash,108
4818,17-01-2022,17-01-2022,3,7.93,Brooklyn,Manhattan,21.18,3.03,24.21,Credit Card,100
4819,17-01-2022,17-01-2022,4,5.29,Staten Island,Staten Island,16.19,1.36,17.55,Cash,132
4820,17-01-2022,17-01-2022,1,12.98,Staten Island,Bronx,40.07,6.51,46.58,Cash,137
4821,17-01-2022,17-01-2022,1,7.37,Queens,Queens,23.31,2.5,25.81,Cash,156
4822,17-01-2022,17-01-2022,1,12.09,Brooklyn,Manhattan,39.19,10.17,49.36,Credit Card,132
4823,17-01-2022,17-01-2022,3,8.92,Manhattan,Manhattan,27.66,8.21,35.87,Credit Card,147
4824,17-01-2022,17-01-2022,2,11.71,Bronx,Queens,30.58,8.33,38.91,Cash,102
4825,17-01-2022,17-01-2022,1,5.32,Manhattan,Manhattan,17.5,3.19,20.69,Cash,131
4826,17-01-2022,17-01-2022,3,12.56,Staten Island,Queens,32.4,6.71,39.11,Credit Card,176
4827,17-01-2022,17-01-2022,1,4.48,Manhattan,Brooklyn,11.29,3.24,14.53,Credit Card,120
4828,17-01-2022,17-01-2022,4,8.42,Brooklyn,Queens,27.53,5.08,32.61,Cash,167
4829,17-01-2022,17-01-2022,3,3.6,Queens,Brooklyn,10.97,2.3,13.27,Cash,116
4830,17-01-2022,17-01-2022,1,7.4,Bronx,Staten Island,23.67,4.91,28.58,Cash,141
4831,17-01-2022,17-01-2022,3,5.11,Queens,Staten Island,14.73,3.34,18.07,Credit Card,167
4832,17-01-2022,17-01-2022,1,4.37,Bronx,Manhattan,10.97,2.3,13.27,Cash,183
4833,17-01-2022,17-01-2022,2,14.52,Bronx,Queens,41.11,8.95,50.06,Credit Card,111
4834,17-01-2022,17-01-2022,1,2.82,Brooklyn,Manhattan,8.76,2.03,10.79,Cash,189
4835,17-01-2022,17-01-2022,3,11.92,Brooklyn,Queens,32.49,8.2,40.69,Credit Card,144
4836,17-01-2022,17-01-2022,4,14.77,Staten Island,Manhattan,47.08,7.1,54.18,Credit Card,135
4837,17-01-2022,17-01-2022,4,0.79,Staten Island,Staten Island,2.6,0.61,3.21,Cash,179
4838,17-01-2022,17-01-2022,4,10.64,Bronx,Staten Island,31.43,2.36,33.79,Credit Card,150
4839,17-01-2022,17-01-2022,1,4.17,Staten Island,Manhattan,14.08,3.79,17.87,Credit Card,106
4840,17-01-2022,17-01-2022,2,1.09,Brooklyn,Queens,3.66,0.45,4.11,Cash,132
4841,17-01-2022,17-01-2022,1,6.34,Staten Island,Bronx,21.42,3.23,24.65,Credit Card,147
4842,17-01-2022,17-01-2022,4,14.06,Bronx,Queens,44.44,11.15,55.59,Credit Card,165
4843,17-01-2022,17-01-2022,3,0.67,Queens,Manhattan,1.88,0.39,2.27,Cash,132
4844,17-01-2022,17-01-2022,4,9.02,Manhattan,Queens,26.89,3.42,30.31,Credit Card,177
4845,17-01-2022,17-01-2022,3,7.77,Staten Island,Brooklyn,24.95,2.65,27.6,Credit Card,183
4846,17-01-2022,17-01-2022,2,13.16,Brooklyn,Queens,35.67,10.32,45.99,Cash,126
4847,17-01-2022,17-01-2022,3,1.72,Queens,Staten Island,5.57,0.4,5.97,Cash,146
4848,17-01-2022,17-01-2022,1,10.38,Brooklyn,Staten Island,31.64,1.62,33.26,Cash,184
4849,17-01-2022,17-01-2022,1,10.36,Staten Island,Brooklyn,26.89,5.87,32.76,Credit Card,165
4850,17-01-2022,17-01-2022,1,10.2,Bronx,Queens,31.18,6.35,37.53,Cash,142
4851,17-01-2022,17-01-2022,3,14.16,Manhattan,Bronx,36.35,8.52,44.87,Cash,179
4852,17-01-2022,17-01-2022,1,12.43,Manhattan,Queens,31.25,7.28,38.53,Cash,118
4853,17-01-2022,17-01-2022,1,1.11,Queens,Staten Island,3.76,1,4.76,Cash,167
4854,17-01-2022,17-01-2022,1,7.33,Manhattan,Staten Island,21.92,6.15,28.07,Cash,109
4855,17-01-2022,17-01-2022,2,6.27,Bronx,Manhattan,19.08,4.65,23.73,Cash,121
4856,17-01-2022,17-01-2022,3,5,Brooklyn,Staten Island,13.9,1.5,15.4,Cash,175
4857,17-01-2022,17-01-2022,3,7.04,Bronx,Manhattan,21.42,3.55,24.97,Credit Card,165
4858,17-01-2022,17-01-2022,4,6.07,Queens,Staten Island,16.2,3.41,19.61,Credit Card,101
4859,17-01-2022,17-01-2022,3,6.77,Queens,Staten Island,21.97,4.06,26.03,Cash,197
4860,17-01-2022,17-01-2022,2,14.7,Manhattan,Bronx,48.85,4.38,53.23,Cash,117
4861,17-01-2022,17-01-2022,3,1.79,Bronx,Manhattan,6.01,1.19,7.2,Credit Card,179
4862,17-01-2022,17-01-2022,2,13.87,Brooklyn,Manhattan,36.15,9.82,45.97,Cash,118
4863,17-01-2022,17-01-2022,2,7.46,Bronx,Staten Island,22.81,3.53,26.34,Credit Card,188
4864,17-01-2022,17-01-2022,3,9.54,Brooklyn,Manhattan,31.57,6.86,38.43,Cash,129
4865,17-01-2022,17-01-2022,4,12.54,Brooklyn,Staten Island,32.96,6.72,39.68,Credit Card,105
4866,17-01-2022,17-01-2022,1,5.73,Bronx,Staten Island,14.9,2.15,17.05,Cash,126
4867,17-01-2022,17-01-2022,1,6.74,Staten Island,Queens,22.36,4.28,26.64,Credit Card,114
4868,17-01-2022,17-01-2022,3,6.44,Bronx,Manhattan,21.23,2.18,23.41,Credit Card,130
4869,17-01-2022,17-01-2022,3,5.93,Brooklyn,Brooklyn,17.49,3.26,20.75,Cash,143
4870,17-01-2022,17-01-2022,2,13.92,Queens,Manhattan,36.33,9.07,45.4,Credit Card,185
4871,17-01-2022,17-01-2022,3,12.52,Queens,Manhattan,37.76,9.05,46.81,Credit Card,175
4872,17-01-2022,17-01-2022,2,2.08,Manhattan,Bronx,6.02,0.84,6.86,Cash,109
4873,17-01-2022,17-01-2022,4,2.07,Queens,Brooklyn,6.25,0.49,6.74,Credit Card,120
4874,17-01-2022,17-01-2022,3,6.7,Staten Island,Brooklyn,19.7,4.92,24.62,Credit Card,146
4875,17-01-2022,17-01-2022,1,1.93,Brooklyn,Bronx,5.92,0.69,6.61,Credit Card,154
4876,17-01-2022,17-01-2022,1,9.48,Bronx,Bronx,30.59,1.94,32.53,Credit Card,194
4877,17-01-2022,17-01-2022,3,2.58,Bronx,Manhattan,8.45,1.36,9.81,Cash,135
4878,17-01-2022,17-01-2022,2,8.07,Staten Island,Queens,25.41,5.97,31.38,Credit Card,173
4879,17-01-2022,17-01-2022,1,0.6,Queens,Bronx,1.62,0.41,2.03,Credit Card,157
4880,17-01-2022,17-01-2022,2,5.09,Brooklyn,Brooklyn,14.75,4.36,19.11,Credit Card,118
4881,17-01-2022,17-01-2022,3,10.32,Queens,Brooklyn,26.54,2.58,29.12,Credit Card,186
4882,17-01-2022,17-01-2022,3,7.52,Manhattan,Manhattan,22.2,2.74,24.94,Cash,163
4883,17-01-2022,17-01-2022,1,14.68,Queens,Queens,50.94,10.31,61.25,Credit Card,109
4884,17-01-2022,17-01-2022,3,13.17,Manhattan,Staten Island,41.38,10.46,51.84,Cash,148
4885,17-01-2022,17-01-2022,4,5.71,Bronx,Bronx,15.16,1.65,16.81,Cash,153
4886,17-01-2022,17-01-2022,4,1.16,Brooklyn,Bronx,3.21,0.49,3.7,Credit Card,160
4887,17-01-2022,17-01-2022,1,12.76,Manhattan,Manhattan,32.72,4.98,37.7,Cash,158
4888,17-01-2022,17-01-2022,4,13.71,Queens,Queens,36.78,8.95,45.73,Credit Card,190
4889,17-01-2022,17-01-2022,2,12.4,Queens,Brooklyn,37.05,4.08,41.13,Credit Card,101
